id	relevant_naics	industry_code	industry_detail	emp
13157	445	445000	food and beverage stores	534
13157	452	452000	general merchandise stores	0
13157	484	484000	truck transport	341
13157	487	48a000	scenic and sightseeing transportation and support activities for transportation	150
13157	492	492000	couriers and messengers	0
13157	493	493000	warehousing	1460
13157	521	52a000	monetary authorities and depository credit intermediation	200
13157	531	531ore	other real estate	76
13157	562	562000	waste management and remediation	0
13157	622	622000	hospitals	0
13157	721	721000	hotels and campgrounds	0
13159	113	113000	timber and raw forest products	0
13159	441	441000	vehicles and parts sales	0
13159	445	445000	food and beverage stores	0
13159	452	452000	general merchandise stores	15
13159	484	484000	truck transport	0
13159	521	52a000	monetary authorities and depository credit intermediation	0
13159	531	531ore	other real estate	2
13159	622	622000	hospitals	0
13161	113	113000	timber and raw forest products	59
13161	115	115000	agriculture and forestry support	0
13161	441	441000	vehicles and parts sales	0
13161	445	445000	food and beverage stores	0
13161	452	452000	general merchandise stores	0
13161	484	484000	truck transport	75
13161	521	52a000	monetary authorities and depository credit intermediation	53
13161	531	531ore	other real estate	0
13161	622	622000	hospitals	0
13161	721	721000	hotels and campgrounds	0
13163	113	113000	timber and raw forest products	107
13163	115	115000	agriculture and forestry support	46
13163	315	315000	clothing	0
13163	441	441000	vehicles and parts sales	63
13163	445	445000	food and beverage stores	0
13163	452	452000	general merchandise stores	0
13163	484	484000	truck transport	0
13163	486	486000	pipeline transport	0
13163	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
13163	521	52a000	monetary authorities and depository credit intermediation	142
13163	531	531ore	other real estate	0
13163	562	562000	waste management and remediation	0
13163	622	622000	hospitals	0
13163	721	721000	hotels and campgrounds	0
13165	113	113000	timber and raw forest products	0
13165	115	115000	agriculture and forestry support	0
13165	441	441000	vehicles and parts sales	0
13165	445	445000	food and beverage stores	0
13165	452	452000	general merchandise stores	21
13165	484	484000	truck transport	0
13165	521	52a000	monetary authorities and depository credit intermediation	0
13165	562	562000	waste management and remediation	0
13165	622	622000	hospitals	0
13165	712	712000	museums, historical sites, zoos, and parks	0
13165	721	721000	hotels and campgrounds	0
13167	113	113000	timber and raw forest products	55
13167	115	115000	agriculture and forestry support	0
13167	441	441000	vehicles and parts sales	0
13167	445	445000	food and beverage stores	0
13167	452	452000	general merchandise stores	0
13167	484	484000	truck transport	0
13167	493	493000	warehousing	0
13167	521	52a000	monetary authorities and depository credit intermediation	0
13167	562	562000	waste management and remediation	0
13169	113	113000	timber and raw forest products	42
13169	441	441000	vehicles and parts sales	0
13169	445	445000	food and beverage stores	0
13169	452	452000	general merchandise stores	22
13169	484	484000	truck transport	43
13169	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
13169	521	52a000	monetary authorities and depository credit intermediation	38
13169	531	531ore	other real estate	0
13169	562	562000	waste management and remediation	0
13169	712	712000	museums, historical sites, zoos, and parks	0
13169	721	721000	hotels and campgrounds	0
13171	113	113000	timber and raw forest products	0
13171	441	441000	vehicles and parts sales	0
13171	445	445000	food and beverage stores	168
13171	452	452000	general merchandise stores	0
13171	484	484000	truck transport	0
13171	486	486000	pipeline transport	0
13171	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
13171	521	52a000	monetary authorities and depository credit intermediation	0
13171	531	531ore	other real estate	7
13171	562	562000	waste management and remediation	0
13171	721	721000	hotels and campgrounds	13
13173	113	113000	timber and raw forest products	0
13173	441	441000	vehicles and parts sales	0
13173	445	445000	food and beverage stores	0
13173	452	452000	general merchandise stores	26
13173	484	484000	truck transport	0
13173	521	52a000	monetary authorities and depository credit intermediation	0
13173	531	531ore	other real estate	0
13173	622	622000	hospitals	0
13175	113	113000	timber and raw forest products	0
13175	115	115000	agriculture and forestry support	0
13175	315	315000	clothing	0
13175	441	441000	vehicles and parts sales	288
13175	445	445000	food and beverage stores	560
13175	452	452000	general merchandise stores	541
13175	484	484000	truck transport	316
13175	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
13175	493	493000	warehousing	0
13175	521	52a000	monetary authorities and depository credit intermediation	299
13175	531	531ore	other real estate	0
13175	562	562000	waste management and remediation	0
13175	622	622000	hospitals	0
13175	712	712000	museums, historical sites, zoos, and parks	0
13175	721	721000	hotels and campgrounds	122
13177	113	113000	timber and raw forest products	0
13177	114	114000	wild-caught fish and game	0
13177	115	115000	agriculture and forestry support	0
13177	441	441000	vehicles and parts sales	74
13177	445	445000	food and beverage stores	0
13177	452	452000	general merchandise stores	0
13177	484	484000	truck transport	0
13177	485	485000	passenger ground transport	0
13177	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
13177	492	492000	couriers and messengers	0
13177	493	493000	warehousing	0
13177	521	52a000	monetary authorities and depository credit intermediation	0
13177	531	531ore	other real estate	0
13177	562	562000	waste management and remediation	0
13179	113	113000	timber and raw forest products	10
13179	114	114000	wild-caught fish and game	0
13179	115	115000	agriculture and forestry support	0
13179	315	315000	clothing	0
13179	441	441000	vehicles and parts sales	259
13179	445	445000	food and beverage stores	338
13179	452	452000	general merchandise stores	0
13179	483	483000	water transport (boats, ships, ferries)	0
13179	484	484000	truck transport	120
13179	485	485000	passenger ground transport	0
13179	487	48a000	scenic and sightseeing transportation and support activities for transportation	19
13179	492	492000	couriers and messengers	0
13179	493	493000	warehousing	0
13179	521	52a000	monetary authorities and depository credit intermediation	257
13179	531	531ore	other real estate	126
13179	562	562000	waste management and remediation	0
13179	622	622000	hospitals	0
13179	712	712000	museums, historical sites, zoos, and parks	0
13179	721	721000	hotels and campgrounds	204
13181	113	113000	timber and raw forest products	114
13181	441	441000	vehicles and parts sales	0
13181	445	445000	food and beverage stores	0
13181	452	452000	general merchandise stores	17
13181	484	484000	truck transport	0
13181	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
13181	521	52a000	monetary authorities and depository credit intermediation	0
13181	531	531ore	other real estate	0
13181	622	622000	hospitals	0
13181	721	721000	hotels and campgrounds	0
13183	113	113000	timber and raw forest products	0
13183	441	441000	vehicles and parts sales	0
13183	445	445000	food and beverage stores	0
13183	452	452000	general merchandise stores	0
13183	484	484000	truck transport	0
13183	521	52a000	monetary authorities and depository credit intermediation	0
13183	531	531ore	other real estate	0
13183	562	562000	waste management and remediation	0
13183	721	721000	hotels and campgrounds	0
13185	113	113000	timber and raw forest products	109
13185	115	115000	agriculture and forestry support	0
13185	441	441000	vehicles and parts sales	733
13185	445	445000	food and beverage stores	868
13185	452	452000	general merchandise stores	0
13185	481	481000	air transport	0
13185	484	484000	truck transport	804
13185	485	485000	passenger ground transport	0
13185	487	48a000	scenic and sightseeing transportation and support activities for transportation	249
13185	492	492000	couriers and messengers	0
13185	493	493000	warehousing	0
13185	521	52a000	monetary authorities and depository credit intermediation	644
13185	531	531ore	other real estate	1149
13185	562	562000	waste management and remediation	118
13185	622	622000	hospitals	0
13185	712	712000	museums, historical sites, zoos, and parks	0
13185	721	721000	hotels and campgrounds	562
13187	315	315000	clothing	0
13187	441	441000	vehicles and parts sales	0
13187	445	445000	food and beverage stores	97
13187	452	452000	general merchandise stores	0
13187	484	484000	truck transport	0
13187	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
13187	521	52a000	monetary authorities and depository credit intermediation	80
13187	531	531ore	other real estate	0
13187	562	562000	waste management and remediation	0
13187	622	622000	hospitals	0
13187	721	721000	hotels and campgrounds	68
13189	113	113000	timber and raw forest products	0
13189	115	115000	agriculture and forestry support	0
13189	315	315000	clothing	0
13189	441	441000	vehicles and parts sales	149
13189	445	445000	food and beverage stores	166
13189	452	452000	general merchandise stores	0
13189	484	484000	truck transport	77
13189	485	485000	passenger ground transport	0
13189	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
13189	492	492000	couriers and messengers	0
13189	493	493000	warehousing	0
13189	521	52a000	monetary authorities and depository credit intermediation	68
13189	531	531ore	other real estate	0
13189	562	562000	waste management and remediation	24
13189	712	712000	museums, historical sites, zoos, and parks	0
13189	721	721000	hotels and campgrounds	58
