GEO_TTL,COUNTY,YEAR,NAICS2012,NAICS2012_TTL,ESTAB,EMP,PAYANN,state,county,Column
"Terrell County, Georgia",273,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",11,24,536,13,273,
"Thomas County, Georgia",275,2012,113,Forestry and logging,7,0,1598,13,275,
"Thomas County, Georgia",275,2012,114,"Fishing, hunting and trapping",2,0,0,13,275,
"Thomas County, Georgia",275,2012,115,Support activities for agriculture and forestry,11,80,2619,13,275,
"Thomas County, Georgia",275,2012,212,Mining (except oil and gas),1,0,0,13,275,
"Thomas County, Georgia",275,2012,221,Utilities,2,0,0,13,275,
"Thomas County, Georgia",275,2012,236,Construction of buildings,20,69,1990,13,275,
"Thomas County, Georgia",275,2012,237,Heavy and civil engineering construction,6,28,1009,13,275,
"Thomas County, Georgia",275,2012,238,Specialty trade contractors,41,247,8539,13,275,
"Thomas County, Georgia",275,2012,311,Food manufacturing,2,0,0,13,275,
"Thomas County, Georgia",275,2012,313,Textile mills,1,0,0,13,275,
"Thomas County, Georgia",275,2012,321,Wood product manufacturing,7,304,10952,13,275,
"Thomas County, Georgia",275,2012,323,Printing and related support activities,3,0,0,13,275,
"Thomas County, Georgia",275,2012,326,Plastics and rubber products manufacturing,2,0,0,13,275,
"Thomas County, Georgia",275,2012,327,Nonmetallic mineral product manufacturing,3,35,809,13,275,
"Thomas County, Georgia",275,2012,332,Fabricated metal product manufacturing,11,739,30997,13,275,
"Thomas County, Georgia",275,2012,333,Machinery manufacturing,3,0,0,13,275,
"Thomas County, Georgia",275,2012,335,"Electrical equipment, appliance, and component manufacturing",1,0,0,13,275,
"Thomas County, Georgia",275,2012,336,Transportation equipment manufacturing,2,0,0,13,275,
"Thomas County, Georgia",275,2012,337,Furniture and related product manufacturing,3,0,0,13,275,
"Thomas County, Georgia",275,2012,339,Miscellaneous manufacturing,2,0,0,13,275,
"Thomas County, Georgia",275,2012,423,"Merchant wholesalers, durable goods",36,265,10816,13,275,
"Thomas County, Georgia",275,2012,424,"Merchant wholesalers, nondurable goods",22,199,9441,13,275,
"Thomas County, Georgia",275,2012,425,Wholesale electronic markets and agents and brokers,6,16,581,13,275,
"Thomas County, Georgia",275,2012,441,Motor vehicle and parts dealers,24,288,10456,13,275,
"Thomas County, Georgia",275,2012,442,Furniture and home furnishings stores,7,0,918,13,275,
"Thomas County, Georgia",275,2012,443,Electronics and appliance stores,8,29,981,13,275,
"Thomas County, Georgia",275,2012,444,Building material and garden equipment and supplies dealers,17,235,5947,13,275,
"Thomas County, Georgia",275,2012,445,Food and beverage stores,23,366,7063,13,275,
"Thomas County, Georgia",275,2012,446,Health and personal care stores,18,130,4314,13,275,
"Thomas County, Georgia",275,2012,447,Gasoline stations,42,195,3108,13,275,
"Thomas County, Georgia",275,2012,448,Clothing and clothing accessories stores,24,145,1984,13,275,
"Thomas County, Georgia",275,2012,451,"Sporting goods, hobby, musical instrument, and book stores",6,0,260,13,275,
"Thomas County, Georgia",275,2012,452,General merchandise stores,18,509,9961,13,275,
"Thomas County, Georgia",275,2012,453,Miscellaneous store retailers,27,143,3021,13,275,
"Thomas County, Georgia",275,2012,454,Nonstore retailers,7,35,1300,13,275,
"Thomas County, Georgia",275,2012,481,Air transportation,1,0,0,13,275,
"Thomas County, Georgia",275,2012,484,Truck transportation,14,0,2788,13,275,
"Thomas County, Georgia",275,2012,486,Pipeline transportation,1,0,0,13,275,
"Thomas County, Georgia",275,2012,488,Support activities for transportation,3,0,258,13,275,
"Thomas County, Georgia",275,2012,493,Warehousing and storage,3,0,0,13,275,
"Thomas County, Georgia",275,2012,511,Publishing industries (except internet),1,0,0,13,275,
"Thomas County, Georgia",275,2012,512,Motion picture and sound recording industries,1,0,0,13,275,
"Thomas County, Georgia",275,2012,515,Broadcasting (except internet),4,0,183,13,275,
"Thomas County, Georgia",275,2012,517,Telecommunications,5,44,2735,13,275,
"Thomas County, Georgia",275,2012,519,Other information services,1,0,0,13,275,
"Thomas County, Georgia",275,2012,522,Credit intermediation and related activities,39,335,15294,13,275,
"Thomas County, Georgia",275,2012,523,"Securities, commodity contracts, and other financial investments and related activities",9,61,4812,13,275,
"Thomas County, Georgia",275,2012,524,Insurance carriers and related activities,30,280,9190,13,275,
"Thomas County, Georgia",275,2012,531,Real estate,29,0,2007,13,275,
"Thomas County, Georgia",275,2012,532,Rental and leasing services,12,58,2226,13,275,
"Thomas County, Georgia",275,2012,533,Lessors of nonfinancial intangible assets (except copyrighted works),1,0,0,13,275,
"Thomas County, Georgia",275,2012,541,"Professional, scientific, and technical services",73,327,12195,13,275,
"Thomas County, Georgia",275,2012,551,Management of companies and enterprises,10,0,0,13,275,
"Thomas County, Georgia",275,2012,561,Administrative and support services,42,1642,33288,13,275,
